Date,SPY_adj_close
2015-05-21,178.0823974609375
2015-05-22,177.65699768066406
2015-05-26,175.74684143066406
2015-05-27,177.4150390625
2015-05-28,177.2148895263672
2015-05-29,176.11386108398438
2015-06-01,176.4725341796875
2015-06-02,176.29739379882812
2015-06-03,176.7644500732422
2015-06-04,175.27139282226562
2015-06-05,174.9711456298828
2015-06-08,173.89505004882812
2015-06-09,173.87008666992188
2015-06-10,175.9553680419922
2015-06-11,176.52255249023438
2015-06-12,175.17127990722656
2015-06-15,174.42066955566406
2015-06-16,175.37149047851562
2015-06-17,175.65509033203125
2015-06-18,177.48178100585938
2015-06-19,176.69393920898438
2015-06-22,177.59912109375
2015-06-23,177.72491455078125
2015-06-24,176.4341278076172
2015-06-25,175.8976593017578
2015-06-26,175.86410522460938
2015-06-29,172.17616271972656
2015-06-30,172.53662109375
2015-07-01,173.91957092285156
2015-07-02,173.76036071777344
2015-07-06,173.26577758789062
2015-07-07,174.35543823242188
2015-07-08,171.43023681640625
2015-07-09,171.7403564453125
2015-07-10,173.9027862548828
2015-07-13,175.8222198486328
2015-07-14,176.58489990234375
2015-07-15,176.5262451171875
2015-07-16,177.94276428222656
2015-07-17,178.0936279296875
2015-07-20,178.1858367919922
2015-07-21,177.48178100585938
2015-07-22,177.16326904296875
2015-07-23,176.1658477783203
2015-07-24,174.33865356445312
2015-07-27,173.32443237304688
2015-07-28,175.4534454345703
2015-07-29,176.66038513183594
2015-07-30,176.70228576660156
2015-07-31,176.4341278076172
2015-08-03,175.83901977539062
2015-08-04,175.49533081054688
2015-08-05,176.0736846923828
2015-08-06,174.63198852539062
2015-08-07,174.29676818847656
2015-08-10,176.49276733398438
2015-08-11,174.9002227783203
2015-08-12,175.1097869873047
2015-08-13,174.89190673828125
2015-08-14,175.5288543701172
2015-08-17,176.50950622558594
2015-08-18,175.9982147216797
2015-08-19,174.6068572998047
2015-08-20,170.9608612060547
2015-08-21,165.814453125
2015-08-24,158.83258056640625
2015-08-25,156.96347045898438
2015-08-26,162.98995971679688
2015-08-27,167.021484375
2015-08-28,167.02987670898438
2015-08-31,165.68038940429688
2015-09-01,160.73516845703125
2015-09-02,163.78614807128906
2015-09-03,163.90347290039062
2015-09-04,161.42254638671875
2015-09-08,165.47923278808594
2015-09-09,163.2664794921875
2015-09-10,164.15492248535156
2015-09-11,164.90089416503906
2015-09-14,164.28907775878906
2015-09-15,166.3425750732422
2015-09-16,167.78421020507812
2015-09-17,167.40701293945312
2015-09-18,164.67135620117188
2015-09-21,165.52230834960938
2015-09-22,163.37384033203125
2015-09-23,163.1127166748047
2015-09-24,162.5229034423828
2015-09-25,162.4807586669922
2015-09-28,158.40298461914062
2015-09-29,158.4956512451172
2015-09-30,161.4529266357422
2015-10-01,161.87413024902344
2015-10-02,164.2921905517578
2015-10-05,167.2157745361328
2015-10-06,166.642822265625
2015-10-07,168.0077667236328
2015-10-08,169.5242919921875
2015-10-09,169.6254119873047
2015-10-12,169.7854461669922
2015-10-13,168.71548461914062
2015-10-14,167.9066619873047
2015-10-15,170.4848175048828
2015-10-16,171.25987243652344
2015-10-19,171.34417724609375
2015-10-20,171.1251220703125
2015-10-21,170.06353759765625
2015-10-22,172.93653869628906
2015-10-23,174.83224487304688
2015-10-26,174.4025115966797
2015-10-27,174.0654296875
2015-10-28,176.04541015625
2015-10-29,175.94432067871094
2015-10-30,175.18609619140625
2015-11-02,177.25868225097656
2015-11-03,177.7725830078125
2015-11-04,177.23341369628906
2015-11-05,177.05648803710938
2015-11-06,176.9637451171875
2015-11-09,175.3124542236328
2015-11-10,175.71682739257812
2015-11-11,175.02598571777344
2015-11-12,172.58267211914062
2015-11-13,170.64480590820312
2015-11-16,173.2398223876953
2015-11-17,173.1134490966797
2015-11-18,175.8600616455078
2015-11-19,175.7084197998047
2015-11-20,176.34872436523438
2015-11-23,176.14654541015625
2015-11-24,176.38241577148438
2015-11-25,176.35716247558594
2015-11-27,176.55935668945312
2015-11-30,175.8263702392578
2015-12-01,177.5029754638672
2015-12-02,175.69155883789062
2015-12-03,173.23141479492188
2015-12-04,176.60986328125
2015-12-07,175.53990173339844
2015-12-08,174.3603973388672
2015-12-09,173.00390625
2015-12-10,173.45050048828125
2015-12-11,170.0887908935547
2015-12-14,170.94815063476562
2015-12-15,172.74269104003906
2015-12-16,175.27023315429688
2015-12-17,172.59950256347656
2015-12-18,169.52462768554688
2015-12-21,170.9230499267578
2015-12-22,172.47409057617188
2015-12-23,174.60987854003906
2015-12-24,174.32167053222656
2015-12-28,173.92332458496094
2015-12-29,175.77952575683594
2015-12-30,174.53358459472656
2015-12-31,172.7876739501953
2016-01-04,170.37217712402344
2016-01-05,170.6602783203125
2016-01-06,168.50758361816406
2016-01-07,164.46487426757812
2016-01-08,162.65953063964844
2016-01-11,162.82064819335938
2016-01-12,164.13430786132812
2016-01-13,160.04066467285156
2016-01-14,162.66806030273438
2016-01-15,159.17616271972656
2016-01-19,159.38809204101562
2016-01-20,157.3455047607422
2016-01-21,158.22694396972656
2016-01-22,161.47300720214844
2016-01-25,159.03213500976562
2016-01-26,161.20181274414062
2016-01-27,159.44741821289062
2016-01-28,160.27801513671875
2016-01-29,164.18515014648438
2016-02-01,164.12579345703125
2016-02-02,161.16793823242188
2016-02-03,162.1341094970703
2016-02-04,162.38833618164062
2016-02-05,159.2947998046875
2016-02-08,157.15057373046875
2016-02-09,157.15907287597656
2016-02-10,157.02340698242188
2016-02-11,154.98086547851562
2016-02-12,158.17604064941406
2016-02-16,160.84580993652344
2016-02-17,163.4732208251953
2016-02-18,162.8036651611328
2016-02-19,162.72740173339844
2016-02-22,165.08352661132812
2016-02-23,162.9986114501953
2016-02-24,163.74441528320312
2016-02-25,165.72767639160156
2016-02-26,165.34629821777344
2016-02-29,164.04953002929688
2016-03-01,167.90585327148438
2016-03-02,168.66015625
2016-03-03,169.32119750976562
2016-03-04,169.87210083007812
2016-03-07,170.0077362060547
2016-03-08,168.15158081054688
2016-03-09,168.982177734375
2016-03-10,169.11773681640625
2016-03-11,171.84686279296875
2016-03-14,171.6265869140625
2016-03-15,171.3468017578125
2016-03-16,172.33847045898438
2016-03-17,173.43179321289062
2016-03-18,174.11331176757812
2016-03-21,174.3604278564453
2016-03-22,174.26666259765625
2016-03-23,173.11659240722656
2016-03-24,173.0398712158203
2016-03-28,173.14215087890625
2016-03-29,174.74375915527344
2016-03-30,175.51043701171875
2016-03-31,175.08447265625
2016-04-01,176.27713012695312
2016-04-04,175.70635986328125
2016-04-05,173.9514923095703
2016-04-06,175.85121154785156
2016-04-07,173.74696350097656
2016-04-08,174.2155303955078
2016-04-11,173.80661010742188
2016-04-12,175.42523193359375
2016-04-13,177.19723510742188
2016-04-14,177.2057647705078
2016-04-15,177.0098419189453
2016-04-18,178.25360107421875
2016-04-19,178.81588745117188
2016-04-20,178.9862060546875
2016-04-21,178.0235595703125
2016-04-22,178.0235595703125
2016-04-25,177.71690368652344
2016-04-26,177.98094177246094
2016-04-27,178.3472900390625
2016-04-28,176.72866821289062
2016-04-29,175.77450561523438
2016-05-02,177.17164611816406
2016-05-03,175.6297607421875
2016-05-04,174.64999389648438
2016-05-05,174.61593627929688
2016-05-06,175.25485229492188
2016-05-09,175.39968872070312
2016-05-10,177.58056640625
2016-05-11,175.9193878173828
2016-05-12,175.97047424316406
2016-05-13,174.43701171875
2016-05-16,176.15794372558594
2016-05-17,174.5137176513672
2016-05-18,174.5648193359375
2016-05-19,173.9599609375
2016-05-20,175.0589599609375
2016-05-23,174.82044982910156
2016-05-24,177.08648681640625
2016-05-25,178.2876434326172
2016-05-26,178.3387908935547
2016-05-27,179.10549926757812
2016-05-31,178.76473999023438
2016-06-01,179.13108825683594
2016-06-02,179.67628479003906
2016-06-03,179.13958740234375
2016-06-06,180.0511016845703
2016-06-07,180.33226013183594
2016-06-08,180.92005920410156
2016-06-09,180.67303466796875
2016-06-10,178.96066284179688
2016-06-13,177.58056640625
2016-06-14,177.23129272460938
2016-06-15,176.98426818847656
2016-06-16,177.51243591308594
2016-06-17,176.8513946533203
2016-06-20,177.99029541015625
2016-06-21,178.49554443359375
2016-06-22,178.20433044433594
2016-06-23,180.5250701904297
2016-06-24,174.0425567626953
2016-06-27,170.92552185058594
2016-06-28,174.00830078125
2016-06-29,176.9712371826172
2016-06-30,179.38612365722656
2016-07-01,179.76283264160156
2016-07-05,178.4698028564453
2016-07-06,179.54029846191406
2016-07-07,179.42893981933594
2016-07-08,182.10072326660156
2016-07-11,182.74295043945312
2016-07-12,184.07028198242188
2016-07-13,184.0446014404297
2016-07-14,185.07220458984375
2016-07-15,184.82383728027344
2016-07-18,185.32052612304688
2016-07-19,185.13214111328125
2016-07-20,185.90281677246094
2016-07-21,185.20066833496094
2016-07-22,186.03126525878906
2016-07-25,185.5260772705078
2016-07-26,185.6116943359375
2016-07-27,185.41476440429688
2016-07-28,185.62881469726562
2016-07-29,185.92852783203125
2016-08-01,185.77438354492188
2016-08-02,184.5840301513672
2016-08-03,185.12353515625
2016-08-04,185.32052612304688
2016-08-05,186.8362274169922
2016-08-08,186.72500610351562
2016-08-09,186.8362274169922
2016-08-10,186.3738250732422
2016-08-11,187.23876953125
2016-08-12,187.07601928710938
2016-08-15,187.61557006835938
2016-08-16,186.64785766601562
2016-08-17,186.99896240234375
2016-08-18,187.41854858398438
2016-08-19,187.14454650878906
2016-08-22,187.13595581054688
2016-08-23,187.5127410888672
2016-08-24,186.5536346435547
2016-08-25,186.42520141601562
2016-08-26,186.0740966796875
2016-08-29,186.99041748046875
2016-08-30,186.68214416503906
2016-08-31,186.1511688232422
2016-09-01,186.15980529785156
2016-09-02,186.99896240234375
2016-09-06,187.56414794921875
2016-09-07,187.5470428466797
2016-09-08,187.11883544921875
2016-09-09,182.64019775390625
2016-09-12,185.26060485839844
2016-09-13,182.597412109375
2016-09-14,182.5288848876953
2016-09-15,184.35287475585938
2016-09-16,183.64024353027344
2016-09-19,183.6746826171875
2016-09-20,183.68331909179688
2016-09-21,185.74891662597656
2016-09-22,186.9193878173828
2016-09-23,185.89515686035156
2016-09-26,184.3889617919922
2016-09-27,185.53375244140625
2016-09-28,186.45465087890625
2016-09-29,184.76771545410156
2016-09-30,186.16200256347656
2016-10-03,185.71444702148438
2016-10-04,184.76771545410156
2016-10-05,185.58534240722656
2016-10-06,185.71444702148438
2016-10-07,185.0775604248047
2016-10-10,186.04150390625
2016-10-11,183.69187927246094
2016-10-12,183.93284606933594
2016-10-13,183.33035278320312
2016-10-14,183.42506408691406
2016-10-17,182.7881622314453
2016-10-18,183.93284606933594
2016-10-19,184.42344665527344
2016-10-20,184.0791778564453
2016-10-21,184.16525268554688
2016-10-24,184.94842529296875
2016-10-25,184.3288116455078
2016-10-26,183.95867919921875
2016-10-27,183.46812438964844
2016-10-28,182.9259033203125
2016-10-31,182.93447875976562
2016-11-01,181.60903930664062
2016-11-02,180.51605224609375
2016-11-03,179.6898193359375
2016-11-04,179.49180603027344
2016-11-07,183.4508819580078
2016-11-08,184.2771453857422
2016-11-09,186.2308349609375
2016-11-10,186.69561767578125
2016-11-11,186.26527404785156
2016-11-14,186.41156005859375
2016-11-15,187.86605834960938
2016-11-16,187.51321411132812
2016-11-17,188.47715759277344
2016-11-18,188.05545043945312
2016-11-21,189.47555541992188
2016-11-22,189.8456268310547
2016-11-23,189.94886779785156
2016-11-25,190.65467834472656
2016-11-28,189.75953674316406
2016-11-29,190.12965393066406
2016-11-30,189.6735076904297
2016-12-01,188.97640991210938
2016-12-02,189.07102966308594
2016-12-05,190.20713806152344
2016-12-06,190.8096160888672
2016-12-07,193.30557250976562
2016-12-08,193.77886962890625
2016-12-09,194.94937133789062
2016-12-12,194.72561645507812
2016-12-13,196.02520751953125
2016-12-14,194.4071807861328
2016-12-15,195.2075653076172
2016-12-16,194.82579040527344
2016-12-19,195.24996948242188
2016-12-20,196.00315856933594
2016-12-21,195.45782470703125
2016-12-22,195.12014770507812
2016-12-23,195.40586853027344
2016-12-27,195.89065551757812
2016-12-28,194.27175903320312
2016-12-29,194.22842407226562
2016-12-30,193.51852416992188
2017-01-03,194.9989471435547
2017-01-04,196.15907287597656
2017-01-05,196.00315856933594
2017-01-06,196.7044219970703
2017-01-09,196.05516052246094
2017-01-10,196.05516052246094
2017-01-11,196.6092529296875
2017-01-12,196.11572265625
2017-01-13,196.56597900390625
2017-01-17,195.87335205078125
2017-01-18,196.3061981201172
2017-01-19,195.5789794921875
2017-01-20,196.2975311279297
2017-01-23,195.78677368164062
2017-01-24,197.04209899902344
2017-01-25,198.7476348876953
2017-01-26,198.53982543945312
2017-01-27,198.2281951904297
2017-01-30,196.9987335205078
2017-01-31,196.9814910888672
2017-02-01,197.05938720703125
2017-02-02,197.18931579589844
2017-02-03,198.54849243164062
2017-02-06,198.19349670410156
2017-02-07,198.20217895507812
2017-02-08,198.4619140625
2017-02-09,199.6392822265625
2017-02-10,200.42710876464844
2017-02-13,201.51795959472656
2017-02-14,202.32305908203125
2017-02-15,203.3793182373047
2017-02-16,203.20616149902344
2017-02-17,203.5264892578125
2017-02-21,204.73849487304688
2017-02-22,204.5567169189453
2017-02-23,204.69522094726562
2017-02-24,204.9549560546875
2017-02-27,205.27528381347656
2017-02-28,204.72117614746094
2017-03-01,207.5867919921875
2017-03-02,206.27951049804688
2017-03-03,206.40939331054688
2017-03-06,205.79473876953125
2017-03-07,205.17999267578125
2017-03-08,204.79905700683594
2017-03-09,205.058837890625
2017-03-10,205.7774200439453
2017-03-13,205.88128662109375
2017-03-14,205.093505859375
2017-03-15,206.8681640625
2017-03-16,206.46133422851562
2017-03-17,206.09872436523438
2017-03-20,205.87269592285156
2017-03-21,203.22935485839844
2017-03-22,203.70761108398438
2017-03-23,203.49021911621094
2017-03-24,203.34239196777344
2017-03-27,203.13375854492188
2017-03-28,204.6118927001953
2017-03-29,204.8031768798828
2017-03-30,205.45530700683594
2017-03-31,204.97711181640625
2017-04-03,204.6205596923828
2017-04-04,204.7509765625
2017-04-05,204.14230346679688
2017-04-06,204.7162322998047
2017-04-07,204.50758361816406
2017-04-10,204.62928771972656
2017-04-11,204.38584899902344
2017-04-12,203.49021911621094
2017-04-13,202.16854858398438
2017-04-17,203.9597930908203
2017-04-18,203.3511199951172
2017-04-19,202.97723388671875
2017-04-20,204.62928771972656
2017-04-21,203.97714233398438
2017-04-24,206.22042846679688
2017-04-25,207.42044067382812
2017-04-26,207.2899169921875
2017-04-27,207.4638671875
2017-04-28,207.01171875
2017-05-01,207.5333709716797
2017-05-02,207.61172485351562
2017-05-03,207.3595428466797
2017-05-04,207.60296630859375
2017-05-05,208.42025756835938
2017-05-08,208.3855438232422
2017-05-09,208.1942138671875
2017-05-10,208.56814575195312
2017-05-11,208.14210510253906
2017-05-12,207.7942352294922
2017-05-15,208.94198608398438
2017-05-16,208.75070190429688
2017-05-17,205.04661560058594
2017-05-18,205.87269592285156
2017-05-19,207.21165466308594
2017-05-22,208.2638397216797
2017-05-23,208.72467041015625
2017-05-24,209.2115478515625
2017-05-25,210.2115020751953
2017-05-26,210.16806030273438
2017-05-30,209.9854278564453
2017-05-31,209.9332733154297
2017-06-01,211.6027069091797
2017-06-02,212.30697631835938
2017-06-05,212.1504669189453
2017-06-06,211.47225952148438
2017-06-07,211.863525390625
2017-06-08,211.96788024902344
2017-06-09,211.64620971679688
2017-06-12,211.6027069091797
2017-06-13,212.63746643066406
2017-06-14,212.3678741455078
2017-06-15,211.959228515625
2017-06-16,212.0054931640625
2017-06-19,213.7705078125
2017-06-20,212.32876586914062
2017-06-21,212.27639770507812
2017-06-22,212.18023681640625
2017-06-23,212.43365478515625
2017-06-26,212.57345581054688
2017-06-27,210.8608856201172
2017-06-28,212.7481689453125
2017-06-29,210.87838745117188
2017-06-30,211.27154541015625
2017-07-03,211.6298065185547
2017-07-05,212.11911010742188
2017-07-06,210.17938232421875
2017-07-07,211.54244995117188
2017-07-10,211.76959228515625
2017-07-11,211.61233520507812
2017-07-12,213.20257568359375
2017-07-13,213.56085205078125
2017-07-14,214.5568389892578
2017-07-17,214.5306396484375
2017-07-18,214.64422607421875
2017-07-19,215.80630493164062
2017-07-20,215.9024200439453
2017-07-21,215.710205078125
2017-07-24,215.6577911376953
2017-07-25,216.18202209472656
2017-07-26,216.19073486328125
2017-07-27,215.9898223876953
2017-07-28,215.7364501953125
2017-07-31,215.6141357421875
2017-08-01,216.0946044921875
2017-08-02,216.19944763183594
2017-08-03,215.78009033203125
2017-08-04,216.17327880859375
2017-08-07,216.57522583007812
2017-08-08,216.04222106933594
2017-08-09,216.0334930419922
2017-08-10,212.984130859375
2017-08-11,213.29864501953125
2017-08-14,215.4131622314453
2017-08-15,215.38693237304688
2017-08-16,215.7626190185547
2017-08-17,212.3987274169922
2017-08-18,212.0666961669922
2017-08-21,212.23265075683594
2017-08-22,214.45205688476562
2017-08-23,213.68309020996094
2017-08-24,213.18505859375
2017-08-25,213.68309020996094
2017-08-28,213.69186401367188
2017-08-29,213.93653869628906
2017-08-30,214.9500274658203
2017-08-31,216.24319458007812
2017-09-01,216.54896545410156
2017-09-05,214.9937286376953
2017-09-06,215.72769165039062
2017-09-07,215.70143127441406
2017-09-08,215.4480743408203
2017-09-11,217.7459716796875
2017-09-12,218.47994995117188
2017-09-13,218.58482360839844
2017-09-14,218.51490783691406
2017-09-15,218.80906677246094
2017-09-18,219.27442932128906
